Invoice ID;Branch;City;Customer type;Gender;Product line;Unit price;Quantity;Tax 5%;Total;Date;Time;Payment;cogs; gross income ; Rating 
829-34-3910;A;Yangon;Normal;Female;Health and beauty;71,38;10;35,69;749,49;29-03-2019;19:21:00;Cash;713,8; 35,69 ; 5,70 
766-85-7061;B;Mandalay;Normal;Male;Health and beauty;87,87;10;43,935;922,635;29-03-2019;10:25:00;Ewallet;878,7; 43,94 ; 5,10 
727-75-6477;C;Naypyitaw;Normal;Male;Electronic accessories;28,84;4;5,768;121,128;29-03-2019;14:44:00;Cash;115,36; 5,77 ; 6,40 
291-21-5991;B;Mandalay;Member;Male;Health and beauty;61,29;5;15,3225;321,7725;29-03-2019;14:28:00;Cash;306,45; 15,32 ; 7,00 
425-85-2085;B;Mandalay;Member;Male;Health and beauty;54,86;5;13,715;288,015;29-03-2019;16:48:00;Ewallet;274,3; 13,72 ; 9,80 
218-59-9410;A;Yangon;Member;Female;Home and lifestyle;72,42;3;10,863;228,123;29-03-2019;16:54:00;Ewallet;217,26; 10,86 ; 8,20 
186-79-9562;B;Mandalay;Normal;Male;Health and beauty;71,77;7;25,1195;527,5095;29-03-2019;14:06:00;Cash;502,39; 25,12 ; 8,90 
267-62-7380;C;Naypyitaw;Member;Male;Electronic accessories;82,34;10;41,17;864,57;29-03-2019;19:12:00;Ewallet;823,4; 41,17 ; 4,30 
249-42-3782;A;Yangon;Normal;Male;Health and beauty;70,01;5;17,5025;367,5525;01-03-2019;11:36:00;Ewallet;350,05; 17,50 ; 5,50 
749-24-1565;A;Yangon;Normal;Female;Health and beauty;23,03;9;10,3635;217,6335;01-03-2019;12:02:00;Ewallet;207,27; 10,36 ; 7,90 
687-15-1097;C;Naypyitaw;Member;Female;Health and beauty;21,12;2;2,112;44,352;01-03-2019;19:17:00;Cash;42,24; 2,11 ; 9,70 
422-29-8786;A;Yangon;Normal;Female;Home and lifestyle;67,09;5;16,7725;352,2225;01-03-2019;16:47:00;Credit card;335,45; 16,77 ; 9,10 
343-87-0864;C;Naypyitaw;Member;Male;Health and beauty;75,88;1;3,794;79,674;01-03-2019;10:30:00;Credit card;75,88; 3,79 ; 7,10 
875-31-8302;B;Mandalay;Normal;Male;Sports and travel;93,38;1;4,669;98,049;01-03-2019;13:07:00;Cash;93,38; 4,67 ; 9,60 
501-61-1753;B;Mandalay;Normal;Female;Home and lifestyle;63,15;6;18,945;397,845;01-03-2019;20:24:00;Ewallet;378,9; 18,95 ; 9,80 
552-44-5977;B;Mandalay;Member;Male;Health and beauty;62;8;24,8;520,8;01-03-2019;19:08:00;Credit card;496; 24,80 ; 6,20 
326-78-5178;C;Naypyitaw;Member;Male;Food and beverages;91,4;7;31,99;671,79;02-03-2019;10:19:00;Cash;639,8; 31,99 ; 9,50 
347-34-2234;B;Mandalay;Member;Female;Sports and travel;55,07;9;24,7815;520,4115;02-03-2019;13:40:00;Ewallet;495,63; 24,78 ; 10,00 
430-60-3493;A;Yangon;Member;Female;Home and lifestyle;94,88;7;33,208;697,368;02-03-2019;14:38:00;Cash;664,16; 33,21 ; 4,20 
566-71-1091;A;Yangon;Normal;Male;Fashion accessories;77,02;5;19,255;404,355;02-03-2019;15:59:00;Cash;385,1; 19,26 ; 5,50 
639-76-1242;C;Naypyitaw;Normal;Male;Food and beverages;40,52;5;10,13;212,73;02-03-2019;15:19:00;Cash;202,6; 10,13 ; 4,50 
326-71-2155;C;Naypyitaw;Normal;Female;Sports and travel;73,95;4;14,79;310,59;02-03-2019;10:02:00;Cash;295,8; 14,79 ; 6,10 
277-63-2961;B;Mandalay;Member;Male;Sports and travel;73,97;1;3,6985;77,6685;02-03-2019;15:53:00;Credit card;73,97; 3,70 ; 5,40 
718-57-9773;C;Naypyitaw;Normal;Female;Sports and travel;49,33;10;24,665;517,965;02-03-2019;16:40:00;Credit card;493,3; 24,67 ; 9,40 
443-59-0061;A;Yangon;Member;Male;Food and beverages;67,45;10;33,725;708,225;02-03-2019;11:25:00;Ewallet;674,5; 33,73 ; 4,20 
742-04-5161;A;Yangon;Member;Male;Home and lifestyle;72,78;10;36,39;764,19;02-03-2019;17:24:00;Cash;727,8; 36,39 ; 7,30 
322-02-2271;B;Mandalay;Normal;Female;Sports and travel;42,97;3;6,4455;135,3555;02-03-2019;11:46:00;Cash;128,91; 6,45 ; 9,30 
585-86-8361;A;Yangon;Normal;Female;Food and beverages;27,28;5;6,82;143,22;02-03-2019;10:31:00;Credit card;136,4; 6,82 ; 8,60 
190-59-3964;B;Mandalay;Member;Male;Food and beverages;47,16;5;11,79;247,59;02-03-2019;14:35:00;Credit card;235,8; 11,79 ; 6,00 
676-10-2200;B;Mandalay;Member;Male;Fashion accessories;53,78;1;2,689;56,469;02-03-2019;20:13:00;Ewallet;53,78; 2,69 ; 4,70 
631-41-3108;A;Yangon;Normal;Male;Home and lifestyle;46,33;7;16,2155;340,5255;03-03-2019;13:23:00;Credit card;324,31; 16,22 ; 7,40 
777-82-7220;B;Mandalay;Member;Male;Home and lifestyle;30,12;8;12,048;253,008;03-03-2019;13:01:00;Cash;240,96; 12,05 ; 7,70 
861-77-0145;C;Naypyitaw;Member;Male;Electronic accessories;81,97;10;40,985;860,685;03-03-2019;14:30:00;Cash;819,7; 40,99 ; 9,20 
733-33-4967;C;Naypyitaw;Normal;Male;Electronic accessories;20,85;8;8,34;175,14;03-03-2019;19:17:00;Cash;166,8; 8,34 ; 6,30 
175-54-2529;A;Yangon;Member;Male;Food and beverages;22,17;8;8,868;186,228;03-03-2019;17:01:00;Credit card;177,36; 8,87 ; 9,60 
305-14-0245;B;Mandalay;Member;Female;Home and lifestyle;94,49;8;37,796;793,716;03-03-2019;19:00:00;Ewallet;755,92; 37,80 ; 7,50 
211-05-0490;C;Naypyitaw;Member;Female;Electronic accessories;51,92;5;12,98;272,58;03-03-2019;13:42:00;Cash;259,6; 12,98 ; 7,50 
568-88-3448;A;Yangon;Normal;Male;Health and beauty;25;1;1,25;26,25;03-03-2019;15:09:00;Ewallet;25; 1,25 ; 5,50 
234-03-4040;B;Mandalay;Member;Female;Food and beverages;73,05;10;36,525;767,025;03-03-2019;12:25:00;Credit card;730,5; 36,53 ; 8,70 
302-15-2162;C;Naypyitaw;Member;Male;Health and beauty;46,53;6;13,959;293,139;03-03-2019;10:54:00;Credit card;279,18; 13,96 ; 4,30 
610-46-4100;A;Yangon;Normal;Male;Health and beauty;28,95;7;10,1325;212,7825;03-03-2019;20:31:00;Credit card;202,65; 10,13 ; 6,00 
468-99-7231;C;Naypyitaw;Normal;Female;Home and lifestyle;44,01;8;17,604;369,684;03-03-2019;17:36:00;Cash;352,08; 17,60 ; 8,80 
651-96-5970;A;Yangon;Normal;Male;Fashion accessories;46,41;1;2,3205;48,7305;03-03-2019;20:06:00;Credit card;46,41; 2,32 ; 4,00 
324-41-6833;C;Naypyitaw;Member;Female;Electronic accessories;30,2;8;12,08;253,68;03-03-2019;19:30:00;Ewallet;241,6; 12,08 ; 5,10 
423-80-0988;C;Naypyitaw;Normal;Male;Sports and travel;76,4;2;7,64;160,44;30-01-2019;19:42:00;Ewallet;152,8; 7,64 ; 6,50 
416-13-5917;C;Naypyitaw;Normal;Female;Food and beverages;97,03;5;24,2575;509,4075;30-01-2019;16:24:00;Ewallet;485,15; 24,26 ; 9,30 
182-69-8360;B;Mandalay;Normal;Female;Electronic accessories;23,65;4;4,73;99,33;30-01-2019;13:32:00;Credit card;94,6; 4,73 ; 4,00 
556-72-8512;C;Naypyitaw;Normal;Male;Home and lifestyle;22,96;1;1,148;24,108;30-01-2019;20:47:00;Cash;22,96; 1,15 ; 4,30 
283-26-5248;C;Naypyitaw;Member;Female;Food and beverages;98,52;10;49,26;1034,46;30-01-2019;20:23:00;Ewallet;985,2; 49,26 ; 4,50 
134-54-4720;B;Mandalay;Normal;Female;Electronic accessories;42,42;8;16,968;356,328;30-01-2019;13:58:00;Ewallet;339,36; 16,97 ; 5,70 
664-14-2882;C;Naypyitaw;Member;Female;Home and lifestyle;10,53;5;2,6325;55,2825;30-01-2019;14:43:00;Credit card;52,65; 2,63 ; 5,80 
804-38-3935;A;Yangon;Member;Male;Electronic accessories;93,78;3;14,067;295,407;30-01-2019;11:32:00;Credit card;281,34; 14,07 ; 5,90 
862-29-5914;C;Naypyitaw;Normal;Female;Sports and travel;22,38;1;1,119;23,499;30-01-2019;17:08:00;Credit card;22,38; 1,12 ; 8,60 
743-04-1105;B;Mandalay;Member;Male;Health and beauty;97,22;9;43,749;918,729;30-03-2019;14:43:00;Ewallet;874,98; 43,75 ; 6,00 
286-01-5402;A;Yangon;Normal;Female;Sports and travel;40,23;7;14,0805;295,6905;30-03-2019;13:22:00;Cash;281,61; 14,08 ; 9,60 
731-59-7531;B;Mandalay;Member;Male;Health and beauty;72,57;8;29,028;609,588;30-03-2019;17:58:00;Cash;580,56; 29,03 ; 4,60 
676-39-6028;A;Yangon;Member;Female;Electronic accessories;64,44;5;16,11;338,31;30-03-2019;17:04:00;Cash;322,2; 16,11 ; 6,60 
131-15-8856;C;Naypyitaw;Member;Female;Food and beverages;72,52;8;29,008;609,168;30-03-2019;19:26:00;Credit card;580,16; 29,01 ; 4,00 
778-89-7974;C;Naypyitaw;Normal;Male;Health and beauty;70,21;6;21,063;442,323;30-03-2019;14:58:00;Cash;421,26; 21,06 ; 7,40 
642-61-4706;B;Mandalay;Member;Male;Food and beverages;93,4;2;9,34;196,14;30-03-2019;16:34:00;Cash;186,8; 9,34 ; 5,50 
115-38-7388;C;Naypyitaw;Member;Female;Fashion accessories;10,18;8;4,072;85,512;30-03-2019;12:51:00;Credit card;81,44; 4,07 ; 9,50 
291-55-6563;A;Yangon;Member;Female;Home and lifestyle;34,42;6;10,326;216,846;30-03-2019;12:45:00;Ewallet;206,52; 10,33 ; 7,50 
361-85-2571;A;Yangon;Normal;Female;Sports and travel;89,48;5;22,37;469,77;30-03-2019;10:18:00;Cash;447,4; 22,37 ; 7,40 
364-34-2972;C;Naypyitaw;Member;Male;Electronic accessories;96,82;3;14,523;304,983;30-03-2019;20:37:00;Cash;290,46; 14,52 ; 6,70 
239-36-3640;B;Mandalay;Normal;Male;Electronic accessories;45,35;6;13,605;285,705;31-01-2019;13:44:00;Ewallet;272,1; 13,61 ; 6,10 
583-72-1480;C;Naypyitaw;Member;Male;Electronic accessories;37,06;4;7,412;155,652;31-01-2019;16:24:00;Ewallet;148,24; 7,41 ; 9,70 
366-93-0948;A;Yangon;Member;Male;Electronic accessories;66,35;1;3,3175;69,6675;31-01-2019;10:46:00;Credit card;66,35; 3,32 ; 9,70 
226-71-3580;C;Naypyitaw;Normal;Female;Sports and travel;23,75;9;10,6875;224,4375;31-01-2019;12:02:00;Cash;213,75; 10,69 ; 9,50 
532-59-7201;B;Mandalay;Member;Male;Sports and travel;79,93;6;23,979;503,559;31-01-2019;14:04:00;Cash;479,58; 23,98 ; 5,50 
525-88-7307;B;Mandalay;Member;Male;Sports and travel;75,82;1;3,791;79,611;31-01-2019;13:19:00;Cash;75,82; 3,79 ; 5,80 
286-75-7818;B;Mandalay;Normal;Male;Fashion accessories;69,08;2;6,908;145,068;31-01-2019;19:48:00;Credit card;138,16; 6,91 ; 6,90 
187-83-5490;A;Yangon;Member;Male;Electronic accessories;20,77;4;4,154;87,234;31-01-2019;13:47:00;Cash;83,08; 4,15 ; 4,70 
834-45-5519;B;Mandalay;Normal;Female;Electronic accessories;43;4;8,6;180,6;31-01-2019;20:48:00;Ewallet;172; 8,60 ; 7,60 
735-32-9839;C;Naypyitaw;Member;Male;Fashion accessories;98,7;8;39,48;829,08;31-01-2019;10:36:00;Ewallet;789,6; 39,48 ; 8,50 
525-09-8450;B;Mandalay;Normal;Male;Electronic accessories;72,13;10;36,065;757,365;31-01-2019;15:12:00;Credit card;721,3; 36,07 ; 4,20 
457-94-0464;B;Mandalay;Member;Male;Electronic accessories;87,87;9;39,5415;830,3715;31-01-2019;20:32:00;Ewallet;790,83; 39,54 ; 5,60 
189-55-2313;C;Naypyitaw;Normal;Female;Fashion accessories;62,18;10;31,09;652,89;31-01-2019;10:33:00;Ewallet;621,8; 31,09 ; 6,00 
522-57-8364;A;Yangon;Member;Male;Fashion accessories;51,34;8;20,536;431,256;31-01-2019;10:00:00;Ewallet;410,72; 20,54 ; 7,60 
279-74-2924;B;Mandalay;Member;Male;Electronic accessories;72,17;1;3,6085;75,7785;01-04-2019;19:40:00;Cash;72,17; 3,61 ; 6,10 
672-51-8681;C;Naypyitaw;Member;Female;Electronic accessories;66,65;9;29,9925;629,8425;01-04-2019;18:19:00;Credit card;599,85; 29,99 ; 9,70 
656-16-1063;B;Mandalay;Normal;Male;Sports and travel;46,42;3;6,963;146,223;01-04-2019;13:24:00;Credit card;139,26; 6,96 ; 4,40 
731-14-2199;A;Yangon;Member;Female;Home and lifestyle;35,54;10;17,77;373,17;01-04-2019;13:34:00;Ewallet;355,4; 17,77 ; 7,00 
725-32-9708;B;Mandalay;Member;Female;Fashion accessories;68,71;4;13,742;288,582;01-04-2019;19:01:00;Cash;274,84; 13,74 ; 4,10 
132-23-6451;A;Yangon;Member;Male;Health and beauty;20,97;5;5,2425;110,0925;01-04-2019;13:21:00;Cash;104,85; 5,24 ; 7,80 
441-94-7118;A;Yangon;Member;Male;Electronic accessories;71,95;1;3,5975;75,5475;02-04-2019;12:14:00;Cash;71,95; 3,60 ; 7,30 
236-86-3015;C;Naypyitaw;Member;Male;Home and lifestyle;13,98;1;0,699;14,679;02-04-2019;13:38:00;Ewallet;13,98; 0,70 ; 9,80 
745-71-3520;A;Yangon;Member;Female;Electronic accessories;25,22;7;8,827;185,367;02-04-2019;10:23:00;Cash;176,54; 8,83 ; 8,20 
627-95-3243;B;Mandalay;Member;Female;Home and lifestyle;77,68;9;34,956;734,076;02-04-2019;13:21:00;Ewallet;699,12; 34,96 ; 9,80 
198-66-9832;B;Mandalay;Member;Female;Fashion accessories;72,04;2;7,204;151,284;02-04-2019;19:38:00;Cash;144,08; 7,20 ; 9,50 
695-28-6250;A;Yangon;Normal;Female;Sports and travel;43,06;5;10,765;226,065;02-04-2019;16:38:00;Ewallet;215,3; 10,77 ; 7,70 
518-17-2983;A;Yangon;Normal;Female;Fashion accessories;48,63;4;9,726;204,246;02-04-2019;15:44:00;Ewallet;194,52; 9,73 ; 7,60 
268-20-3585;C;Naypyitaw;Normal;Female;Health and beauty;13,85;9;6,2325;130,8825;02-04-2019;12:50:00;Ewallet;124,65; 6,23 ; 6,00 
434-35-9162;B;Mandalay;Member;Male;Food and beverages;23,34;4;4,668;98,028;02-04-2019;18:53:00;Ewallet;93,36; 4,67 ; 7,40 
404-91-5964;A;Yangon;Normal;Male;Electronic accessories;74,58;7;26,103;548,163;02-04-2019;16:09:00;Credit card;522,06; 26,10 ; 9,00 
151-33-7434;B;Mandalay;Normal;Female;Food and beverages;67,77;1;3,3885;71,1585;02-04-2019;20:43:00;Credit card;67,77; 3,39 ; 6,50 
228-96-1411;C;Naypyitaw;Member;Female;Food and beverages;98,7;8;39,48;829,08;03-04-2019;20:39:00;Cash;789,6; 39,48 ; 7,60 
586-25-0848;A;Yangon;Normal;Female;Sports and travel;12,34;7;4,319;90,699;03-04-2019;11:19:00;Credit card;86,38; 4,32 ; 6,70 
667-92-0055;A;Yangon;Member;Male;Health and beauty;99,83;6;29,949;628,929;03-04-2019;15:02:00;Ewallet;598,98; 29,95 ; 8,50 
320-49-6392;C;Naypyitaw;Normal;Female;Electronic accessories;30,24;1;1,512;31,752;03-04-2019;15:44:00;Cash;30,24; 1,51 ; 8,40 
346-12-3257;B;Mandalay;Member;Male;Electronic accessories;19,24;9;8,658;181,818;03-04-2019;16:28:00;Cash;173,16; 8,66 ; 8,00 
256-08-8343;A;Yangon;Normal;Female;Home and lifestyle;56,53;4;11,306;237,426;03-04-2019;19:48:00;Ewallet;226,12; 11,31 ; 5,50 
227-50-3718;A;Yangon;Normal;Male;Health and beauty;14,62;5;3,655;76,755;03-04-2019;12:23:00;Cash;73,1; 3,66 ; 4,40 
689-05-1884;A;Yangon;Member;Male;Health and beauty;48,63;10;24,315;510,615;03-04-2019;12:44:00;Cash;486,3; 24,32 ; 8,80 
759-29-9521;A;Yangon;Member;Female;Fashion accessories;48,96;9;22,032;462,672;03-04-2019;11:27:00;Cash;440,64; 22,03 ; 8,00 
276-75-6884;A;Yangon;Normal;Female;Health and beauty;68,71;3;10,3065;216,4365;03-04-2019;10:05:00;Cash;206,13; 10,31 ; 8,70 
558-60-5016;A;Yangon;Normal;Female;Home and lifestyle;33,3;9;14,985;314,685;03-04-2019;15:27:00;Ewallet;299,7; 14,99 ; 7,20 
221-25-5073;A;Yangon;Normal;Female;Food and beverages;74,66;4;14,932;313,572;03-04-2019;10:39:00;Cash;298,64; 14,93 ; 8,50 
750-67-8428;A;Yangon;Member;Female;Health and beauty;74,69;7;26,1415;548,9715;01-05-2019;13:08:00;Ewallet;522,83; 26,14 ; 9,10 
628-34-3388;C;Naypyitaw;Normal;Male;Fashion accessories;27,38;6;8,214;172,494;01-05-2019;20:54:00;Credit card;164,28; 8,21 ; 7,90 
217-58-1179;A;Yangon;Member;Male;Home and lifestyle;62,65;4;12,53;263,13;01-05-2019;11:25:00;Cash;250,6; 12,53 ; 4,20 
144-51-6085;A;Yangon;Member;Male;Home and lifestyle;70,74;4;14,148;297,108;01-05-2019;16:05:00;Credit card;282,96; 14,15 ; 4,40 
843-01-4703;B;Mandalay;Member;Female;Home and lifestyle;35,38;9;15,921;334,341;01-05-2019;19:50:00;Credit card;318,42; 15,92 ; 9,60 
573-98-8548;C;Naypyitaw;Member;Female;Fashion accessories;31,9;1;1,595;33,495;01-05-2019;12:40:00;Ewallet;31,9; 1,60 ; 9,10 
209-61-0206;A;Yangon;Normal;Female;Home and lifestyle;42,91;5;10,7275;225,2775;01-05-2019;17:29:00;Ewallet;214,55; 10,73 ; 6,10 
339-12-4827;B;Mandalay;Member;Female;Fashion accessories;73,96;1;3,698;77,658;01-05-2019;11:32:00;Credit card;73,96; 3,70 ; 5,00 
841-18-8232;B;Mandalay;Normal;Female;Food and beverages;71,2;1;3,56;74,76;01-05-2019;20:40:00;Credit card;71,2; 3,56 ; 9,20 
801-88-0346;C;Naypyitaw;Normal;Female;Fashion accessories;76,06;3;11,409;239,589;01-05-2019;20:30:00;Credit card;228,18; 11,41 ; 9,80 
433-08-7822;C;Naypyitaw;Normal;Female;Health and beauty;78,89;7;27,6115;579,8415;01-05-2019;19:48:00;Ewallet;552,23; 27,61 ; 7,50 
489-82-1237;A;Yangon;Normal;Female;Electronic accessories;93,88;7;32,858;690,018;01-05-2019;11:51:00;Credit card;657,16; 32,86 ; 7,30 
479-26-8945;B;Mandalay;Member;Female;Sports and travel;16,49;2;1,649;34,629;02-05-2019;11:32:00;Ewallet;32,98; 1,65 ; 4,60 
210-67-5886;C;Naypyitaw;Member;Female;Health and beauty;98,21;3;14,7315;309,3615;02-05-2019;10:41:00;Credit card;294,63; 14,73 ; 7,80 
338-65-2210;C;Naypyitaw;Member;Female;Health and beauty;68,6;10;34,3;720,3;02-05-2019;19:57:00;Cash;686; 34,30 ; 9,10 
729-09-9681;A;Yangon;Member;Male;Home and lifestyle;25,91;6;7,773;163,233;02-05-2019;10:16:00;Ewallet;155,46; 7,77 ; 8,70 
181-94-6432;C;Naypyitaw;Member;Male;Fashion accessories;69,33;2;6,933;145,593;02-05-2019;19:05:00;Ewallet;138,66; 6,93 ; 9,70 
374-17-3652;B;Mandalay;Member;Female;Food and beverages;42,82;9;19,269;404,649;02-05-2019;15:26:00;Credit card;385,38; 19,27 ; 8,90 
210-57-1719;B;Mandalay;Normal;Female;Health and beauty;58,24;9;26,208;550,368;02-05-2019;12:34:00;Cash;524,16; 26,21 ; 9,70 
880-35-0356;A;Yangon;Member;Female;Sports and travel;75,2;3;11,28;236,88;02-05-2019;11:51:00;Ewallet;225,6; 11,28 ; 4,80 
307-04-2070;A;Yangon;Member;Female;Fashion accessories;30,62;1;1,531;32,151;02-05-2019;14:14:00;Credit card;30,62; 1,53 ; 4,10 
325-89-4209;A;Yangon;Member;Male;Food and beverages;87,9;1;4,395;92,295;02-05-2019;19:42:00;Ewallet;87,9; 4,40 ; 6,70 
409-49-6995;C;Naypyitaw;Member;Female;Food and beverages;47,27;6;14,181;297,801;02-05-2019;10:17:00;Cash;283,62; 14,18 ; 8,80 
324-92-3863;A;Yangon;Member;Male;Electronic accessories;20,89;2;2,089;43,869;02-05-2019;18:45:00;Cash;41,78; 2,09 ; 9,80 
371-85-5789;B;Mandalay;Normal;Male;Health and beauty;87,98;3;13,197;277,137;03-05-2019;10:40:00;Ewallet;263,94; 13,20 ; 5,10 
510-95-6347;B;Mandalay;Member;Female;Food and beverages;48,52;3;7,278;152,838;03-05-2019;18:17:00;Ewallet;145,56; 7,28 ; 4,00 
829-49-1914;C;Naypyitaw;Member;Female;Food and beverages;78,31;10;39,155;822,255;03-05-2019;16:24:00;Ewallet;783,1; 39,16 ; 6,60 
730-50-9884;C;Naypyitaw;Normal;Female;Sports and travel;83,06;7;29,071;610,491;03-05-2019;14:31:00;Ewallet;581,42; 29,07 ; 4,00 
733-01-9107;B;Mandalay;Normal;Male;Home and lifestyle;82,7;6;24,81;521,01;03-05-2019;18:14:00;Cash;496,2; 24,81 ; 7,40 
291-32-1427;B;Mandalay;Member;Male;Fashion accessories;21,94;5;5,485;115,185;03-05-2019;12:29:00;Ewallet;109,7; 5,49 ; 5,30 
895-66-0685;B;Mandalay;Member;Male;Food and beverages;18,08;3;2,712;56,952;03-05-2019;19:46:00;Ewallet;54,24; 2,71 ; 8,00 
755-12-3214;C;Naypyitaw;Member;Female;Fashion accessories;44,22;5;11,055;232,155;03-05-2019;17:07:00;Credit card;221,1; 11,06 ; 8,60 
848-42-2560;A;Yangon;Normal;Female;Fashion accessories;81,91;2;8,191;172,011;03-05-2019;17:43:00;Cash;163,82; 8,19 ; 7,80 
433-75-6987;B;Mandalay;Member;Female;Health and beauty;55,97;7;19,5895;411,3795;03-05-2019;19:06:00;Ewallet;391,79; 19,59 ; 8,90 
793-10-3222;B;Mandalay;Member;Female;Health and beauty;41,06;6;12,318;258,678;03-05-2019;13:30:00;Credit card;246,36; 12,32 ; 8,30 
608-04-3797;B;Mandalay;Member;Female;Health and beauty;25,32;8;10,128;212,688;03-05-2019;20:24:00;Ewallet;202,56; 10,13 ; 8,70 
148-82-2527;C;Naypyitaw;Member;Female;Home and lifestyle;12,12;10;6,06;127,26;03-05-2019;13:44:00;Credit card;121,2; 6,06 ; 8,40 
655-07-2265;A;Yangon;Normal;Male;Electronic accessories;78,31;3;11,7465;246,6765;03-05-2019;16:38:00;Ewallet;234,93; 11,75 ; 5,40 
174-64-0215;B;Mandalay;Normal;Male;Sports and travel;69,74;10;34,87;732,27;03-05-2019;17:49:00;Credit card;697,4; 34,87 ; 8,90 
593-14-4239;B;Mandalay;Normal;Female;Home and lifestyle;95,46;8;38,184;801,864;03-05-2019;19:40:00;Ewallet;763,68; 38,18 ; 4,70 
102-77-2261;C;Naypyitaw;Member;Male;Health and beauty;65,31;7;22,8585;480,0285;03-05-2019;18:02:00;Credit card;457,17; 22,86 ; 4,20 
393-65-2792;C;Naypyitaw;Normal;Male;Food and beverages;89,48;10;44,74;939,54;01-06-2019;12:46:00;Credit card;894,8; 44,74 ; 9,60 
704-11-6354;A;Yangon;Member;Male;Home and lifestyle;58,9;8;23,56;494,76;01-06-2019;11:23:00;Cash;471,2; 23,56 ; 8,90 
490-29-1201;A;Yangon;Normal;Female;Sports and travel;15,34;1;0,767;16,107;01-06-2019;11:09:00;Cash;15,34; 0,77 ; 6,50 
834-25-9262;C;Naypyitaw;Normal;Female;Fashion accessories;81,68;4;16,336;343,056;01-06-2019;12:12:00;Cash;326,72; 16,34 ; 9,10 
662-72-2873;A;Yangon;Normal;Female;Food and beverages;40,94;5;10,235;214,935;01-06-2019;13:58:00;Ewallet;204,7; 10,24 ; 9,90 
826-58-8051;B;Mandalay;Normal;Male;Home and lifestyle;62,19;4;12,438;261,198;01-06-2019;19:46:00;Ewallet;248,76; 12,44 ; 4,30 
729-06-2010;B;Mandalay;Member;Male;Health and beauty;80,47;9;36,2115;760,4415;01-06-2019;11:18:00;Cash;724,23; 36,21 ; 9,20 
852-82-2749;A;Yangon;Normal;Male;Sports and travel;64,59;4;12,918;271,278;01-06-2019;13:35:00;Ewallet;258,36; 12,92 ; 9,30 
846-10-0341;A;Yangon;Normal;Female;Fashion accessories;42,57;7;14,8995;312,8895;01-06-2019;11:51:00;Cash;297,99; 14,90 ; 6,80 
351-62-0822;B;Mandalay;Member;Female;Fashion accessories;14,48;4;2,896;60,816;02-06-2019;18:07:00;Ewallet;57,92; 2,90 ; 4,50 
183-56-6882;C;Naypyitaw;Member;Female;Food and beverages;99,42;4;19,884;417,564;02-06-2019;10:42:00;Ewallet;397,68; 19,88 ; 7,50 
727-46-3608;B;Mandalay;Member;Female;Food and beverages;20,01;9;9,0045;189,0945;02-06-2019;15:47:00;Ewallet;180,09; 9,00 ; 4,10 
512-91-0811;C;Naypyitaw;Normal;Male;Health and beauty;89,75;1;4,4875;94,2375;02-06-2019;20:05:00;Credit card;89,75; 4,49 ; 6,60 
875-46-5808;B;Mandalay;Member;Male;Health and beauty;25,9;10;12,95;271,95;02-06-2019;14:51:00;Ewallet;259; 12,95 ; 8,70 
595-86-2894;C;Naypyitaw;Member;Male;Fashion accessories;96,98;4;19,396;407,316;02-06-2019;17:20:00;Ewallet;387,92; 19,40 ; 9,40 
609-81-8548;A;Yangon;Member;Female;Home and lifestyle;37,44;6;11,232;235,872;02-06-2019;13:55:00;Credit card;224,64; 11,23 ; 5,90 
857-67-9057;B;Mandalay;Normal;Male;Electronic accessories;22,95;10;11,475;240,975;02-06-2019;19:20:00;Ewallet;229,5; 11,48 ; 8,20 
258-92-7466;A;Yangon;Normal;Female;Health and beauty;35,68;5;8,92;187,32;02-06-2019;18:33:00;Credit card;178,4; 8,92 ; 6,60 
149-14-0304;C;Naypyitaw;Member;Female;Health and beauty;28,5;8;11,4;239,4;02-06-2019;14:24:00;Cash;228; 11,40 ; 6,60 
471-06-8611;C;Naypyitaw;Normal;Female;Food and beverages;52,42;1;2,621;55,041;02-06-2019;10:22:00;Credit card;52,42; 2,62 ; 6,30 
811-35-1094;B;Mandalay;Member;Male;Electronic accessories;50,45;6;15,135;317,835;02-06-2019;15:16:00;Credit card;302,7; 15,14 ; 8,90 
373-88-1424;C;Naypyitaw;Member;Male;Home and lifestyle;35,81;5;8,9525;188,0025;02-06-2019;18:44:00;Ewallet;179,05; 8,95 ; 7,90 
199-75-8169;A;Yangon;Member;Male;Sports and travel;15,81;10;7,905;166,005;03-06-2019;12:27:00;Credit card;158,1; 7,91 ; 8,60 
802-70-5316;A;Yangon;Member;Female;Sports and travel;92,13;6;27,639;580,419;03-06-2019;20:34:00;Cash;552,78; 27,64 ; 8,30 
262-47-2794;B;Mandalay;Member;Male;Home and lifestyle;71,86;8;28,744;603,624;03-06-2019;15:07:00;Credit card;574,88; 28,74 ; 6,20 
468-01-2051;B;Mandalay;Normal;Male;Food and beverages;62,08;7;21,728;456,288;03-06-2019;13:46:00;Ewallet;434,56; 21,73 ; 5,40 
783-09-1637;B;Mandalay;Normal;Female;Sports and travel;67,43;5;16,8575;354,0075;03-06-2019;18:13:00;Ewallet;337,15; 16,86 ; 6,30 
523-38-0215;C;Naypyitaw;Normal;Male;Home and lifestyle;37;1;1,85;38,85;03-06-2019;13:29:00;Credit card;37; 1,85 ; 7,90 
